Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
BENH US,Bio-En Holdings Corp,0.08,,,-540.1,1.75,0,,0,10/10/13,09068S108,5.07E-05,,"0.16
 - 0.16
",,Internet,Communications,E-Commerce/Services,
GVBT US,Green Vision Biotechnology Corp,0.08,,,,9,0,,0,6/9/14,39355R109,,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
MRLB US,Miramar Labs Inc,0.08,,,,6,0.04,12062.15723,0.24,2/21/14,604656108,,,"0.04
 - 0.04
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
DTHR US,Dthera Sciences,0.08,,,-261,6,0,,0,6/18/14,233362300,-1.6,,"0.04
 - 0.04
",,Internet,Communications,Internet Content-Info/Ne,
WEDG US,Weed Growth Fund Inc,0.08,,,,6,0,,0,5/13/14,948506100,,239,"0.04
 - 0.04
",,Investment Companies,Financial,Investment Companies,0.000692263
SSET US,Starstream Entertainment Inc,0.08,,,,8,0,,0,5/29/13,85571U202,,,"0.02
 - 0.02
",,Advertising,Communications,Advertising Services,
0926197D US,IBV Inc,0.075,,,,307.5,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
PRCX US,Phoenix Rising Cos,0.075,-6.4,77,-51.6,4.6102,0,,0,4/7/14,719133100,2.5,,"0.03
 - 0.03
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
RASP US,Actavia Life Sciences Inc,0.0722,,,,3.305,0,,0,3/28/14,753888106,,,"0.04
 - 0.04
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
EPSC US,Epic Stores Corp,0.069,,,,4.76,0,,0,10/8/13,29428U106,-0.00310082,,"0.03
 - 0.03
",,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,
PUBC US,PureBase Corp,0.064,-4.7,-475.8,-177.5,3.05,0,,0,10/4/13,74624L203,-0.00883573,,"0.04
 - 0.04
",,Mining,Basic Materials,Diversified Minerals,
0702250D US,Global Tech Solutions Inc,0.06,,,,14,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
SWEE US,SweeGen Inc,0.06,,,,45,0,,0,6/5/14,870334109,,,"0.00
 - 0.00
",,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,
CSAXQ US,CSA Holdings Inc,0.06,,,,13.5,0,,0,5/27/14,126280106,,,"0.01
 - 0.01
",,Shipbuilding,Industrial,Shipbuilding,
DEVV US,Bioscience Neutraceuticals Inc,0.06,,,,9.5,0,,0,12/31/13,09075H202,,,"0.04
 - 0.04
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Whsle Drug Dist,
BLYQ US,Bally Corp,0.06,,,,11,0,,0,11/21/14,05874T108,,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
ONCX US,Oncolix Inc,0.0591,,,,31.182,0,,0,5/5/15,68236C106,,,"0.05
 - 0.05
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
FTXP US,Foothills Exploration Inc,0.059,1554.6,-256.5,-77.4,14.7022,0,,0,10/30/14,34512J108,-0.0219754,,"0.10
 - 0.10
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
BQST US,BioQuest Corp,0.0565,,,,5.4134,0.04,6150,0.22,9/26/13,09076H102,-0.2,,"0.04
 - 0.04
",Priced Within Range,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
0814901D US,Business Security Consultants Inc,0.055,,,,55.5,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
TKCI US,Turnkey Capital Inc,0.0528,,,,0.88,0,,0,7/23/13,90042T206,,,"0.06
 - 0.06
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
OOIL US,Perkins Oil & Gas Inc,0.05,,,,9,0,,0,3/9/15,714110202,,,"0.01
 - 0.01
",,Oil&Gas,Energy,Oil&Gas Drilling,
VIBI US,Vilacto Bio Inc,0.05,,,,6,0,,0,12/27/13,92686M109,,2.93E+08,"0.05
 - 0.05
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.7126
PLFX US,Pulse Evolution Corp,0.05,,,,7.6667,0,,0,4/22/14,74586Y102,,,"0.03
 - 0.03
",,Internet,Communications,Internet Applic Sftwr,
IPSI US,Innovative Payment Solutions Inc,0.05,101.3,-63.8,,10,0,,0,11/4/14,45783M208,,250120,"0.01
 - 0.01
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,1.33529
LAAB US,Startech Labs Inc,0.05,,,,0,0.02,2400,0,12/26/13,85571L103,,,"0.02
 - 0.02
",Priced Within Range,Software,Technology,Applications Software,
XLIT US,XLI Technologies Inc,0.05,,,,75,0,,0,6/25/14,98375J109,,,"0.00
 - 0.00
",,Electrical Compo&Equip,Industrial,Lighting Products&Sys,
0750030D US,Bay Bridge Food and Produce Co,0.05,,,,5.5,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,
0749668D US,Ticket Corp,0.0495,,,,33,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
ZHEC US,ZHRH Corp,0.0462,,,,3.74,0.03,,0.11,6/25/14,98878H105,-0.00333228,, ,,Investment Companies,Financial,Investment Companies,
ABAT US,American Battery Technology Co,0.045,,-15284.3,-69.1,40,0,,0,10/15/15,02451V309,-0.3,6.71E+06,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,7.92767
LWEL US,Luckwel Pharmaceuticals Inc,0.044,,,,0,0,,0,9/9/14,54959L101,,,"0.11
 - 0.11
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
SLLV US,SOELLINGEN ADVISORY GROUP INC,0.0431,,,,20.414,0,,0,7/10/14,833898109,,,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
TLCC US,Twinlab Consolidated Holdings Inc,0.04,-74.1,-100.7,-100.3,4.4,0,,0,6/25/14,901773101,-0.00445014,,"0.10
 - 0.10
",,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,
SBES US,South Beach Spirits Inc,0.04,,,,14,0,,0,6/5/14,83645W106,,,"0.01
 - 0.01
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
FXER US,First Xeris Corp,0.039,,,,12,0,,0,3/5/14,337609101,,,"0.01
 - 0.01
",,Environmental Control,Industrial,Environ Consulting&Eng,
BLGI US,BLGI Inc,0.0375,,,-60748.2,12,0,,0,1/2/14,91844209,-0.00297941,,"0.01
 - 0.01
",,Computers,Technology,Computer Services,
DPWW US,Diego Pellicer Worldwide Inc,0.035,,-125.4,,5.7,0,,0,4/22/14,25367R203,-0.00915091,,"0.05
 - 0.05
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
0837370D US,Emerald Isle Exploration Ltd,0.035,,,,5,0,,0, ,N.A.,,,"0.04
 - 0.04
",,Mining,Basic Materials,Diversified Minerals,
FQJK US,Fortune Capital Financial Holding Corp,0.034,,,,9.756,0,,0,7/10/14,34964L106,,,"0.02
 - 0.02
",,Diversified Finan Serv,Financial,Finance-Other Services,
OPVS US,NanoFlex Power Corp,0.033,-67.6,-4610.7,-2282.9,12,0,,0,8/20/13,63009W108,-0.024653,16000,"0.01
 - 0.01
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.00665973
0876220D US,Starpoint General Corp,0.032,,,,18,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
ACRL US,Atacama Resources International Inc,0.0309,,,-119959,31.4,0,,0, ,04651H106,-0.00690663,,"0.03
 - 0.03
",,Mining,Basic Materials,Diversified Minerals,
PRKI US,Perk International Inc,0.03,,,3149.2,75,0,,0,4/2/14,71400X104,-0.000898592,,"0.00
 - 0.00
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
9273981Z US,Mobile Vault Inc,0.03,,,,12,0,,0,1/10/14,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,Internet Security,
CHGT US,Changing Technologies Inc,0.03,,,-1217.5,12,0,,0,1/29/14,15911U109,-0.00477435,1000,"0.01
 - 0.01
",,Computers,Technology,Computer Services,0.00165001
FTWS US,Flitways Technology Inc,0.03,,,,30,0,,0,5/6/15,33972Q107,,,"0.00
 - 0.00
",,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,
0860285D US,Diamond Lane Inc,0.03,,,,12,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
SKKB US,Stark Naked Bobbers,0.03,,,,13,0.01,,0.13,10/3/14,855357109,,,"0.01
 - 0.01
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Repl,
0872227D US,Sunchip Technology Inc,0.03,,,,120,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Software,Technology,Applications Software,
HITC US,Healthcare Integrated Technologies Inc,0.03,,,,13,0,,0,9/12/14,422009100,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
ORNT US,Ournett Holdings Inc,0.03,,,-44831.7,41.084,0.025,3900,1.0271,3/18/14,68988U106,-0.0047439,,"0.03
 - 0.03
",Priced Within Range,Internet,Communications,E-Commerce/Services,
0759041D US,All In Blind Inc,0.03,,,,11,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
0848821D US,Tenaya Acquisitions Co,0.03,,,,8,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
PPCQ US,Premier Pacific Construction Inc,0.0286,,-16.9,,1.286,0,,0,12/12/14,74053X108,-0.00661201,,"0.10
 - 0.10
",,Building Materials,Industrial,Bldg&Construct Prod-Misc,
HUTN US,HUTN Inc,0.0285,,,,10,0,,0,10/22/13,404392102,-0.00355716,,"0.01
 - 0.01
",,Diversified Finan Serv,Financial,Finance-Other Services,
EXEO US,Exeo Entertainment Inc,0.0258,-44.4,-10480.7,,23.4441,0,,0,2/7/14,30162T107,-0.0268122,36496,"0.05
 - 0.05
",,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,0.118841
0700228D US,Canyon Minerals Inc,0.024,,,,24,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Gold Mining,
0664308D US,Braxton Resources Inc,0.024,,,,30,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
RTSL US,Rapid Therapeutic Science Labo,0.0204,,,,2.71,0,,0,10/31/13,753431204,,1.49E+06,"0.10
 - 0.10
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,16.8813
CLCS US,Cell Source Inc,0.02,,,-2039.4,7.5,0,,0,1/14/14,15114L104,-0.0621359,,"0.01
 - 0.01
",,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,
0702634D US,MainStay DefinedTerm Intermediate Duration Municipal Bond Fund,0.02,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
0700241D US,Gaspard Mining Inc,0.02,,,,20,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Metal-Diversified,
0746385D US,SBH Associates Inc,0.02,,,,14,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
0664307D US,Clearpoint Resources Inc/Arizona,0.016,,,,20,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
BGSF US,BGSF Inc,0.0154,-12.9,-1.2,-2,5.5988,0,,0,3/20/14,05601C105,2.2,3.95E+06,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,35.6389
0813202D US,Cosmo Ventures Inc,0.015,,,,15,0.005,,0.075,11/19/14,N.A.,,,"0.00
 - 0.00
",Priced Within Range,Internet,Communications,E-Commerce/Products,
VRVR US,Virtual Interactive Technologies Corp,0.0143,,,,3.9,0,,0,1/15/14,92837H108,,,"0.01
 - 0.01
",,Software,Technology,Entertainment Software,
0701161D US,Seaview Resources Inc,0.01,,,,15,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
0905652D US,IMC Holdings Inc,0.009,,,,25.5,0,,0, ,N.A.,-0.00310611,,"0.02
 - 0.02
",,Software,Technology,Medical Information Sys,
0852956D US,Tango Supplies Inc,0.008,,,,18,0,,0, ,N.A.,-8.67E-06,,"0.00
 - 0.00
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
NEMD US,iNeedMD Holdings Inc,0.0075,,-593.9,,9.15,0,,0,5/28/14,45673J109,-9.68E-05,,"0.01
 - 0.01
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
ASNT US,Arias Intel Corp,0.003,,,,3.3,0,,0,5/13/14,04035N100,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
NWMH US,National Waste Management Holdings Inc,0.0026,161.1,-12,-8.5,0.525,0,,0,12/9/13,63847Q107,0.0158471,,"0.10
 - 0.10
",,Environmental Control,Industrial,Non-hazardous Waste Disp,
0744040D LN,Headworks International Inc,0,,,,0,0,,0, ,N.A.,,, ,,Environmental Control,Industrial,Water Treatment Systems,
0699641D US,Sasani Films Corp,0,,,,1.5,0,,0, ,N.A.,,, ,,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
IACG US,International Automotive Components Group North America LLC,0,6.7,-0.8,-1.9,0,0,,0, ,N.A.,0.1,, ,,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
QCEL US,Q Therapeutics Inc,0,177.8,-630.4,,0,0,,0, ,7.47E+110,-0.0859572,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0849042D US,SunAmerica Goldman Sachs Diversified Yield Fund Inc,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Country Funds-Closed-end,Financial,Finance-Investment Fund,
CBAY US,Cymabay Therapeutics Inc,0,,-339.1,-36.5,11.6855,0,,0,1/16/14,23257D103,-0.6,3.83E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,33.382
0920367D US,Highland MLP Income Fund,0,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
TRAM US,Transport America Inc,0,-6.3,1,,0,0,,0, ,N.A.,333.1,, ,,Transportation,Industrial,Transport-Truck,
LVCM US,Market Vectors Low Volatility Commodity ETF,0,,,,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
CPS US,Cooper-Standard Holdings Inc,0,-3,-2.8,-4.3,0,0,,0,10/17/13,21676P103,4.3,1.17E+07, ,,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,66.7405
BKRP US,Black Rock Petroleum Co,0,,,,0,0,,0,10/6/14,09225J108,,, ,,Oil&Gas Services,Energy,Oil Field Mach&Equip,
0759483D CN,Silver Ridge Power Inc,0,,-62.9,,0,0,,0, ,N.A.,,, ,,Electric,Utilities,Independ Power Producer,
UCB US,United Community Banks Inc/GA,0,14.4,26.5,0.9,0,0,,0,1/10/13,90984P303,2.9,1.07E+08, ,,Banks,Financial,Commer Banks-Southern US,89.9535
