Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
BCACU US,Apexigen Inc,57.5,,,-123.3,5.9783,10,2.299999952,59.783,1/29/21,1.14E+207,-1.5,1.85E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,24.9109
2564446D US,Clarus Therapeutics Holdings I,57.5,,-291,-73,5.75,10,1.5,57.5,12/15/20,09607T203,-6.2,475000,"10.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,8.17908
FOXWU US,FoxWayne Enterprises Acquisition Corp,57.5,,,5.3,5.75,10,3.799999952,57.5,1/20/21,35166L208,-0.1,340000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,24.396
MCADU US,Better Therapeutics Inc,57.5,,,-107.6,5.935,10,4,59.35,1/8/21,62402D204,-1.2,300000,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,3.96957
2041013D US,PLBY Group Inc,57.498,-18.7,-68.3,-25.6,6.0713,10,0.400000006,60.713,6/5/20,62401M205,-0.2,659984,"10.00
 - 10.00
",Priced Within Range,Apparel,"Consumer, Cyclical",Apparel Manufacturers,8.75021
PFHD US,Professional Holding Corp,57.35,24.9,23.5,0.8,8.2153,18.5,5.675675869,151.983,2/7/20,743139107,1.3,2.75E+06,"19.00
 - 21.00
",Priced Below Range,Holding Companies-Divers,Diversified,Diversified Operations,19.5121
CMPX US,Compass Therapeutics Inc,54,,-5808.8,-33.2,61.1201,0,,0, ,20454B104,-0.3,1.17E+08,"5.00
 - 6.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,84.6216
1926625D US,Antigen Express Inc,52.7782,,,,0,0,,0, ,N.A.,,67,"8.50
 - 9.50
",,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,5.66E-05
ELUT US,Elutia Inc,50.0004,-1.5,-221.3,-135.6,7.827,17,-14.70588207,133.059,10/8/20,05479K106,-0.7,2.40E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.6955
1820406D US,Atomic Studios Inc,50,,,,0,0,,0, ,N.A.,,,"5.00
 - 5.00
",,Media,Communications,Television,
UTXOU US,UTXO Acquisition Inc,50,,,,5.33,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BRLIU US,Nukkleus Inc,46,,-144,,0,10,0.5,0,6/24/20,N.A.,-2.2,,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
IMNM US,Immunome Inc,44.85,-35.5,-3240.3,-150.7,9.7701,12,12.08333302,117.241,10/2/20,45257U108,-1.8,6.61E+07,"11.00
 - 13.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,75.992
INAB US,IN8bio Inc,40,,,-111.3,18.7546,10,0,187.546,7/30/21,4.57E+113,-0.4,4.81E+07,"10.00
 - 12.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,59.1592
950200 KS,Psomagen Inc,38.1889,29.4,-12.8,-11.3,16.8613,11000,37.27272797,154.185, ,N.A.,0.1,,"11,000.00
 - 15,000.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
AFBI US,Affinity Bancshares Inc,37.015,10.6,17.4,0.6,6.8756,10,0.8000000119,0,1/21/21,8.32E+105,1,2.33E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,36.4442
DWTX US,Dogwood Therapeutics Inc,34.5,,,-25,8.2825,10,67.09999847,82.825,12/17/20,92829J203,-8.5,363293,"9.00
 - 11.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,19.0094
ONDS US,Ondas Holdings Inc,34.5,-54.1,-528.4,-37.6,26.5255,6,-100,159.153,12/4/20,68236H204,-0.4,2.36E+07, ,,Aerospace/Defense,Industrial,Aerospace/Defense,18.4861
FTHM US,Fathom Holdings Inc,34.3,-2.9,-6.4,-27.8,13.2232,10,0.3000000119,132.232,7/31/20,31189V109,-0.2,6.11E+06,"7.00
 - 9.00
",Priced Above Range,Real Estate,Financial,Real Estate Mgmnt/Servic,22.4729
1819915D US,Pipergy Inc,31.2,,,,44.952,0,,0, ,N.A.,,,"2.00
 - 2.00
",,Pipelines,Energy,Pipelines,
IBAA US,IBAA FUND,30,,,,0,0,,0, ,N.A.,,,"30.00
 - 30.00
",,N.A.,N.A.,N.A.,
MNTK US,Montauk Renewables Inc,28.8958,0.4,5.5,2.7,141.016,8.5,38,1198.63,1/22/21,61218C103,0.3,4.46E+07,"7.00
 - 8.00
",Priced Above Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,31.0837
INTZ US,Intrusion Inc,28.52,2.8,-134.9,-87.7,17.3943,8,16.375,139.154,10/9/20,46121E304,-1.1,1.16E+06, ,,Computers,Technology,Computer Data Security,5.99187
LTRN US,Lantern Pharma Inc,26.25,,,-60,6.2176,15,-0.3333333433,93.264,6/11/20,51654W101,-1.6,3.86E+06,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,35.7735
ZBT AU,Zebit Inc,25.06,33,-18,-47.4,94.2875,1.58,-33.86075974,106.665, ,N.A.,-0.1,3.54E+06, ,,Diversified Finan Serv,Financial,Finance-Consumer Loans,3.73801
VVOS US,Vivos Therapeutics Inc,24.15,8.9,-74,-85.6,18.1917,6,49.83333206,109.15,12/11/20,9.29E+211,-2.5,1.63E+06,"5.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,27.6457
CAST US,Freecast Inc,23,14.1,-958.6,-407.6,0,0,,0, ,35632L105,-0.1,842354, ,,Media,Communications,Broadcast Serv/Program,2.12861
WINT US,Windtree Therapeutics Inc,22.9999,,,-5.9,0,7.25,-2.758620739,122.306,5/20/20,97382D600,-3120,13336.8, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.375057
DCTH US,Delcath Systems Inc,22,1701.6,-70.9,-45.8,2.2728,10,-23.39999962,22.728,5/1/20,24661P807,-0.6,1.60E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Disposable Medical Prod,47.9545
ASII US,Accredited Solutions Inc,21.0562,42.6,-216,651,0,0,,0, ,38209G103,-0.000131337,1.60E+08,"1.20
 - 2.00
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,7.72574
ISPC US,iSpecimen Inc,20.7,-6.4,-134.5,N/A,6.4985,8,-10.625,51.988,6/17/21,45032V207,-11.6,84288,"8.00
 - 10.00
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,3.37577
POWW US,AMMO Inc,20.6827,-24.2,-10.7,-5.3,60.4412,2.1,9.523814201,126.927,12/1/20,00175J107,0.2,5.42E+07,"2.29
 - 2.29
",Priced Below Range,Miscellaneous Manufactur,Industrial,Firearms&Ammunition,45.6528
PCSA US,Processa Pharmaceuticals Inc,19.2,,,-262.8,10.3154,4,-1.25,41.2616,10/2/20,74275C304,-3.6,134198, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,2.54682
GRI US,GRI Bio Inc,18,,,-188.7,6.7562,8,-6,54.0496,2/10/21,3622AW403,-46.9,57065.7,"8.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,2.98112
VRPX US,Virpax Pharmaceuticals Inc,18,,,-215.8,4.9452,10,-34.70000076,49.452,2/17/21,928251305,-33.6,10082.5,"10.00
 - 12.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.81147
IKT US,Inhibikase Therapeutics Inc,18,,,-48.6,10.0508,10,-1,100.508,12/23/20,45719W205,-0.8,6.61E+07,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,88.9447
COMS US,COMSovereign Holding Corp,17.3686,-21.8,-806.9,-115.8,0,4.15,-18.07229042,0,1/22/21,205650401,-8.5,45618,"6.00
 - 6.00
",Priced Below Range,Telecommunications,Communications,Telecommunication Equip,1.69255
1841848D US,Auddia Inc,16.4662,,,-179.8,0,4.125,,0,2/17/21,N.A.,-1.9,,"4.13
 - 4.13
",Priced Within Range,Software,Technology,Applications Software,
KRBPQ US,Kiromic BioPharma Inc,15,,,-259.7,7.333,12,-4.166666508,87.996,10/16/20,497634204,-13,139674,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,9.03501
1799498D US,Equitable Mineral & Development Inc,15,,,,22,0,,165, ,N.A.,,,"7.50
 - 7.50
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
ZIVO US,Zivo Bioscience Inc,14.55,468.6,-8513.4,-1217.4,0,5,92,0,5/28/21,98978N309,-1.3,987809,"10.40
 - 10.40
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,26.277
CYTH US,Cyclo Therapeutics Inc,14.375,-21.7,-1863.3,-457.1,4.5748,5,-16,22.874,12/9/20,23254X201,-0.9,1.67E+07,"5.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,50.8749
KBNT US,Kubient Inc,14.375,-12.2,-566.6,-63.8,0,5,-17,0,8/12/20,50116V107,-0.6,2.88E+06,"5.00
 - 7.00
",Priced Within Range,Software,Technology,Applications Software,19.5296
1814716D US,New Africa Petroleum Corp,14,,,,9.03,0,,0, ,N.A.,,,"7.00
 - 7.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
RELI US,Reliance Global Group Inc,12.42,2.3,-64.5,-44.9,10.8891,6,-3,65.3346,2/9/21,75946W405,-2.5,82841, ,,Investment Companies,Financial,Investment Companies,2.7847
HCDIQ US,Harbor Custom Development Inc,12.1902,6.9,-115.8,-34,5.628,6,25,33.768,8/28/20,41150T306,-4.1,211933,"6.00
 - 8.00
",Priced Within Range,Real Estate,Financial,Real Estate Oper/Develop,7.88902
NIXX US,Nixxy Inc,12,-80.8,-3691.4,-259,0,5,-10,0,6/30/21,75630B402,-0.6,778110,"4.50
 - 6.50
",Priced Within Range,Internet,Communications,E-Commerce/Services,4.26133
CUEN US,Cuentas Inc,12,-21.6,-93.6,-21.9,13.4445,4.3,-10.00000381,57.8113,2/3/21,229794300,-1.8,3.50E+06,"6.50
 - 6.50
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Credit Card,128.258
NAYA US,NAYA Biosciences Inc,11.6,267.3,-266,-40.9,0,3.2,27.81249809,0,11/13/20,44984F609,-36.4,123278, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,18.5089
ALPC US,Alpha Investment Inc,11.5,,,,8.7594,0,,0, ,02075V107,-0.00304261,4.03E+06, ,,Private Equity,Financial,Private Equity,35.8873
PETV US,PetVivo Holdings Inc,11.25,5.6,-1130.9,-256,0,4.5,88.8888855,0,8/11/21,716817408,-0.5,5.52E+06, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,26.8048
ADTX US,Aditxt Inc,11.0403,,,,5.1725,9,-43.77777863,46.5525,6/30/20,7025802,,69.824,"9.00
 - 9.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,0.00602346
1867109D US,AmpliTech Group Inc,11.0397,-38.9,-118.2,-30.1,0,7,,0,2/17/21,N.A.,,, ,,Telecommunications,Communications,Wireless Equipment,
POLCQ US,Polished.com Inc,10.0008,54.6,-23.5,-39,5.8612,9,-1.111111164,52.7508,7/31/20,28252C208,-21.9,285900,"9.00
 - 11.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Consumer Electron,13.554
PXMD US,PaxMedica Inc,8.1139,,,-594.2,10.0164,5.25,-6.476190567,52.5861,8/26/22,70424C203,-0.3,550966,"4.50
 - 6.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.06441
VIVK US,Vivakor Inc,8,51.4,-24.7,-14.2,14.8117,5,74.0017395,74.0585,2/14/22,92852R403,0.0594552,3.71E+06,"4.50
 - 6.50
",Priced Within Range,Environmental Control,Industrial,Environ Consulting&Eng,8.32786
1784389D US,Pelican Delivers Inc,7.8,,,,16.66,0,,0, ,N.A.,,,"2.00
 - 2.00
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
CRTD US,Creatd Inc,7.7625,11.5,-673.2,-546.5,0,4.5,-30.88888931,0,9/11/20,225265305,-381.3,, ,,Software,Technology,Applications Software,
GLSI US,Greenwich Lifesciences Inc,7.2502,,,-284.7,11.9702,5.75,-13.04347801,68.8286,9/25/20,396879108,-0.5,1.31E+06,"5.75
 - 6.75
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,9.90007
IMG US,CIMG Inc,7.245,7.7,-261.2,-173.6,14.5341,9,2.222222328,129.862,6/19/20,67073S307,-9.4,76380, ,,Beverages,"Consumer, Non-cyclical",Coffee,0.252936
1855893D US,Safety Shot Inc,6.9998,246.3,-7038.7,-492.9,0,7.5,,0,10/30/20,N.A.,,, ,,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
1875530D US,EpicQuest Education Group Inte,6.9,,,,0,8,,0,3/25/21,N.A.,,,"8.00
 - 8.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Schools,
SCPS US,Scopus Biopharma Inc,5.9125,,,-270.6,14.578,5.5,7.636363506,80.179,12/16/20,809171101,-0.3,100,"5.50
 - 5.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.000237619
1855877D US,Lixte Biotechnology Holdings Inc,5.7,,,-131.5,12.6743,4.75,,60.2029,11/25/20,N.A.,,,"4.75
 - 4.75
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,
DIAM US,Diamond Standard Trust,5,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
AUVIQ US,Applied UV Inc,5,102.1,-32.4,-28.9,6.3931,5,132,31.9655,8/31/20,37988300,-0.8,,"5.00
 - 5.00
",Priced Within Range,Computers,Technology,Computers-Other,
GSSA US,Greater States Sports Authority Inc,5,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Schools,
LGCP US,Legion Capital Corp,4.9999,,,,19.7288,0,,0,11/24/20,52471J109,,,"1.50
 - 1.50
",,Private Equity,Financial,Private Equity,
BANT US,Bantec Inc,4.5,-5.7,-95.7,-416.8,3077.8,0,,0, ,06684B303,-0.1,1.60E+06,"0.00
 - 0.00
",,Aerospace/Defense,Industrial,Aerospace/Defense,2.99745
1849465D US,Long Mall Internet Technology Ltd,4.0338,6413.5,-478.5,-631.3,10.0169,0,,0, ,N.A.,-0.0097337,,"2.00
 - 2.00
",,Software,Technology,Applications Software,
1499843D US,Father Time Inc,3,,,,3,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Software,Technology,Applications Software,
TGCB US,Tego Cyber Inc,2.5,,,,0,0,,0,2/19/21,87901L100,,1.03E+07,"0.25
 - 0.25
",,Computers,Technology,Computer Data Security,12.1147
1807887D US,Bitcoin Commodity Trust,2,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Software,Technology,Applications Software,
MCOA US,Marijuana Co of America Inc,1.2938,267,-989.2,-271.4,2700.37,0,,0, ,5.68E+208,-0.000759156,600000,"0.00
 - 0.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.00320837
1804480D US,PGIM Strategic Credit Fund,1,,,,0,0,,0,6/10/21,N.A.,,, ,,N.A.,N.A.,N.A.,
HDLS US,Hub Deals Corp,1,,,,184.056,0,,0, ,44331V208,,,"0.25
 - 0.25
",,Internet,Communications,E-Commerce/Products,
1786767D US,Reaves Sustainable Infrastructure Fund,1,,,,0,0,,0, ,N.A.,,, ,,N.A.,N.A.,N.A.,
1814361D US,Calvert High Income Term Trust,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
1814362D US,Calvert High Income Municipal Term Trust,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
XYBN CN,Xybion Digital Inc,0.76,-1.9,-8,-7.8,8.7,0.2,19.99999809,1.3224, ,98423T109,-1.3,, ,,Software,Technology,Enterprise Software/Serv,
GFLT US,GenFlat Holdings Inc,0.335,-93.4,-8842.6,,0,0,,0, ,42240P205,-0.2,,"10.00
 - 10.00
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
1797958D US,Docs Inc/The,0.2,,,,12.41,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Investment Companies,Financial,Investment Companies,
CRGH US,Carriage House Event Center Inc,0.1,,,-89,0,0,,0, ,14444Y100,-0.00631573,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Resorts/Theme Parks,
SKFG US,Stark Focus Group Inc,0.0975,,,,10.2208,0,,0,1/26/21,85535Y100,-0.00409697,,"0.05
 - 0.05
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
GWLL US,Goldenwell Biotech Inc,0.08,-95.1,-4995.5,-68.1,81.6,0,,0,12/7/21,38138N104,-0.00118931,,"0.05
 - 0.05
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
0606408D US,Farstar Inc,0.05,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1789538D US,First Trust SkyBridge Income Fund,0.02,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,N.A.,N.A.,N.A.,
1807881D US,RiverNorth Global Innovation Opportunities Fund Inc,0.01,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Investment Companies,Financial,Investment Companies,
2021745D US,GameWorks Inc,0,8.1,-36.3,,0,0,,0, ,N.A.,,, ,,Entertainment,"Consumer, Cyclical",Gambling (Non-Hotel),
AHM US,AmeriHome Inc,0,,,,0,0,,0, ,03078W100,,, ,,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,
HOMS US,Caliber Home Loans Inc,0,,,,119.172,0,,0,11/15/21,13000N102,,, ,,Diversified Finan Serv,Financial,Finance-Consumer Loans,
SNWV US,SANUWAVE Health Inc,0,59.9,-96.1,-119.4,0,0,,0, ,80303D305,0.5,3.40E+06, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,39.7374
RXMD US,Progressive Care Inc,0,22.4,-39,-66.4,0,0,,0, ,74332G207,0.1,, ,,Retail,"Consumer, Cyclical",Retail-Drug Store,
BNTC US,Benitec Biopharma Inc,0,,,-42.6,33.4721,0,,0, ,08205P209,-4.7,2.57E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,100.409
BRGO US,Bergio International Inc,0,-58.3,-97.7,-56.8,8997.78,0,,0, ,84080506,-0.00301118,, ,,Retail,"Consumer, Cyclical",Retail-Jewelry,
0008671D US,Ortho-Clinical Diagnostics Inc,0,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,
